node1_path,node1_summary,node2_path,node2_summary,similarity
\doccano-master\backend\api\migrations\0024_auto_20211221_1444.py,Class Migration: A Django migration that updates the database schema by removing fields from the 'category' and 'span' models and modifying the 'label' fields to create foreign key relationships.,\doccano-master\backend\api\migrations\0031_auto_20220127_0032.py,"Class Migration: A Django migration that modifies the database schema by altering and removing fields and models associated with categories, spans, and text labels, along with changing their respective table names.",0.9413
\doccano-master\backend\api\migrations\0024_auto_20211221_1444.py,Class Migration: A Django migration that updates the database schema by removing fields from the 'category' and 'span' models and modifying the 'label' fields to create foreign key relationships.,\doccano-master\backend\api\migrations\0034_auto_20220128_0246.py,Class Migration: A Django migration that updates the database schema by removing certain fields and models while altering unique constraints for the Example and ExampleState models.,0.9103
\doccano-master\backend\api\migrations\0024_auto_20211221_1444.py,Class Migration: A Django migration that updates the database schema by removing fields from the 'category' and 'span' models and modifying the 'label' fields to create foreign key relationships.,\doccano-master\backend\labels\migrations\0001_initial.py,"Class Migration: A Django migration that defines and creates several models such as Span, Category, AnnotationRelations, and TextLabel, including their fields, constraints, and dependencies on existing models.",0.9241
\doccano-master\backend\api\migrations\0024_auto_20211221_1444.py,Class Migration: A Django migration that updates the database schema by removing fields from the 'category' and 'span' models and modifying the 'label' fields to create foreign key relationships.,\doccano-master\backend\labels\migrations\0003_auto_20220127_0654.py,"Class Migration: A Django migration class that updates the database schema by changing foreign key fields in the `category`, `relation`, and `span` models.",0.9544
\doccano-master\backend\api\migrations\0024_auto_20211221_1444.py,Class Migration: A Django migration that updates the database schema by removing fields from the 'category' and 'span' models and modifying the 'label' fields to create foreign key relationships.,\doccano-master\backend\labels\migrations\0004_auto_20220128_0246.py,"Class Migration: A Django migration that updates ForeignKey relationships in the ""category,"" ""span,"" and ""textlabel"" models to point to the ""example"" model within the ""examples"" app.",0.9044
\doccano-master\backend\api\migrations\0026_auto_20220107_0200.py,"Class Migration: A Django migration that establishes a dependency on an earlier migration and outlines the operation to remove the ""Label"" model.",\doccano-master\backend\api\migrations\0037_auto_20220204_0201.py,Class Migration: A Django migration that handles dependencies and executes operations to delete and modify database models associated with different project types and tags.,0.9063
\doccano-master\backend\api\migrations\0026_auto_20220107_0200.py,"Class Migration: A Django migration that establishes a dependency on an earlier migration and outlines the operation to remove the ""Label"" model.",\doccano-master\backend\labels\migrations\0009_delete_relationold.py,"Class Migration: A Django migration that removes the ""RelationOld"" model while depending on an earlier migration from the ""labels"" app.",0.9129
\doccano-master\backend\api\migrations\0026_auto_20220107_0200.py,"Class Migration: A Django migration that establishes a dependency on an earlier migration and outlines the operation to remove the ""Label"" model.",\doccano-master\backend\projects\migrations\0001_initial.py,"Class Migration: A Django migration that defines a new ""Member"" model, modifies database table names and app labels, and sets dependencies on other migrations and the user model.",0.9016
\doccano-master\backend\api\migrations\0027_auto_20211222_0454.py,Class Migration: A Django migration that establishes the IntentDetectionAndSlotFillingProject model and modifies the project_type field in the Project model to support multiple classification options.,\doccano-master\backend\projects\migrations\0006_segmentationproject_alter_project_project_type.py,Class Migration: A Django migration that establishes the SegmentationProject model and updates the project_type field in the Project model to incorporate segmentation options.,0.9051
\doccano-master\backend\api\migrations\0027_auto_20211222_0454.py,Class Migration: A Django migration that establishes the IntentDetectionAndSlotFillingProject model and modifies the project_type field in the Project model to support multiple classification options.,\doccano-master\backend\projects\migrations\0008_project_allow_member_to_create_label_type_and_more.py,Class Migration: A Django migration that modifies the Project model by adding a boolean field and updating the project_type field to support multiple classification options.,0.9410
\doccano-master\backend\api\migrations\0028_auto_20220111_0655.py,Class Migration: A Django migration that updates the database schema by removing role management fields and models while renaming the remaining model tables.,\doccano-master\backend\api\migrations\0032_auto_20220127_0654.py,Class Migration: A Django migration that updates the database schema by removing fields and changing unique constraints for certain models within the 'api' app.,0.9046
\doccano-master\backend\api\migrations\0028_auto_20220111_0655.py,Class Migration: A Django migration that updates the database schema by removing role management fields and models while renaming the remaining model tables.,\doccano-master\backend\api\migrations\0034_auto_20220128_0246.py,Class Migration: A Django migration that updates the database schema by removing certain fields and models while altering unique constraints for the Example and ExampleState models.,0.9127
\doccano-master\backend\api\migrations\0028_auto_20220111_0655.py,Class Migration: A Django migration that updates the database schema by removing role management fields and models while renaming the remaining model tables.,\doccano-master\backend\api\migrations\0036_auto_20220204_0201.py,Class Migration: A Django migration that alters the database schema by removing designated fields from multiple project models while ensuring a clear distinction between database changes and state management.,0.9073
\doccano-master\backend\api\migrations\0028_auto_20220111_0655.py,Class Migration: A Django migration that updates the database schema by removing role management fields and models while renaming the remaining model tables.,\doccano-master\backend\projects\migrations\0001_initial.py,"Class Migration: A Django migration that defines a new ""Member"" model, modifies database table names and app labels, and sets dependencies on other migrations and the user model.",0.9069
\doccano-master\backend\api\migrations\0031_auto_20220127_0032.py,"Class Migration: A Django migration that modifies the database schema by altering and removing fields and models associated with categories, spans, and text labels, along with changing their respective table names.",\doccano-master\backend\api\migrations\0034_auto_20220128_0246.py,Class Migration: A Django migration that updates the database schema by removing certain fields and models while altering unique constraints for the Example and ExampleState models.,0.9337
\doccano-master\backend\api\migrations\0031_auto_20220127_0032.py,"Class Migration: A Django migration that modifies the database schema by altering and removing fields and models associated with categories, spans, and text labels, along with changing their respective table names.",\doccano-master\backend\api\migrations\0036_auto_20220204_0201.py,Class Migration: A Django migration that alters the database schema by removing designated fields from multiple project models while ensuring a clear distinction between database changes and state management.,0.9075
\doccano-master\backend\api\migrations\0031_auto_20220127_0032.py,"Class Migration: A Django migration that modifies the database schema by altering and removing fields and models associated with categories, spans, and text labels, along with changing their respective table names.",\doccano-master\backend\data_export\migrations\0001_initial.py,"Class Migration: A Django migration that establishes proxy models for several label-related entities, such as ExportedCategory, ExportedExample, ExportedRelation, ExportedSpan, and ExportedText, while maintaining the existing fields and constraints.",0.9096
\doccano-master\backend\api\migrations\0031_auto_20220127_0032.py,"Class Migration: A Django migration that modifies the database schema by altering and removing fields and models associated with categories, spans, and text labels, along with changing their respective table names.",\doccano-master\backend\labels\migrations\0001_initial.py,"Class Migration: A Django migration that defines and creates several models such as Span, Category, AnnotationRelations, and TextLabel, including their fields, constraints, and dependencies on existing models.",0.9428
\doccano-master\backend\api\migrations\0031_auto_20220127_0032.py,"Class Migration: A Django migration that modifies the database schema by altering and removing fields and models associated with categories, spans, and text labels, along with changing their respective table names.",\doccano-master\backend\label_types\migrations\0001_initial.py,"Class Migration: A Django migration that defines three models—SpanType, RelationTypes, and CategoryType—with their respective fields, constraints, and relationships to the Project model, including unique constraints for specific fields.",0.9091
\doccano-master\backend\api\migrations\0031_auto_20220127_0032.py,"Class Migration: A Django migration that modifies the database schema by altering and removing fields and models associated with categories, spans, and text labels, along with changing their respective table names.",\doccano-master\backend\projects\migrations\0001_initial.py,"Class Migration: A Django migration that defines a new ""Member"" model, modifies database table names and app labels, and sets dependencies on other migrations and the user model.",0.9048
\doccano-master\backend\api\migrations\0032_auto_20220127_0654.py,Class Migration: A Django migration that updates the database schema by removing fields and changing unique constraints for certain models within the 'api' app.,\doccano-master\backend\api\migrations\0033_auto_20220127_0654.py,Class Migration: A Django migration that manages the deletion of certain models and modification of database table names based on defined dependencies.,0.9021
\doccano-master\backend\api\migrations\0032_auto_20220127_0654.py,Class Migration: A Django migration that updates the database schema by removing fields and changing unique constraints for certain models within the 'api' app.,\doccano-master\backend\api\migrations\0034_auto_20220128_0246.py,Class Migration: A Django migration that updates the database schema by removing certain fields and models while altering unique constraints for the Example and ExampleState models.,0.9580
\doccano-master\backend\api\migrations\0032_auto_20220127_0654.py,Class Migration: A Django migration that updates the database schema by removing fields and changing unique constraints for certain models within the 'api' app.,\doccano-master\backend\api\migrations\0036_auto_20220204_0201.py,Class Migration: A Django migration that alters the database schema by removing designated fields from multiple project models while ensuring a clear distinction between database changes and state management.,0.9352
\doccano-master\backend\api\migrations\0032_auto_20220127_0654.py,Class Migration: A Django migration that updates the database schema by removing fields and changing unique constraints for certain models within the 'api' app.,\doccano-master\backend\api\migrations\0037_auto_20220204_0201.py,Class Migration: A Django migration that handles dependencies and executes operations to delete and modify database models associated with different project types and tags.,0.9052
\doccano-master\backend\api\migrations\0032_auto_20220127_0654.py,Class Migration: A Django migration that updates the database schema by removing fields and changing unique constraints for certain models within the 'api' app.,\doccano-master\backend\labels\migrations\0008_auto_20220222_0630.py,Class Migration: A Django migration class that facilitates the copying of relationships between old and new models while managing database schema changes and ensuring data integrity.,0.9174
\doccano-master\backend\api\migrations\0032_auto_20220127_0654.py,Class Migration: A Django migration that updates the database schema by removing fields and changing unique constraints for certain models within the 'api' app.,\doccano-master\backend\projects\migrations\0001_initial.py,"Class Migration: A Django migration that defines a new ""Member"" model, modifies database table names and app labels, and sets dependencies on other migrations and the user model.",0.9112
\doccano-master\backend\api\migrations\0033_auto_20220127_0654.py,Class Migration: A Django migration that manages the deletion of certain models and modification of database table names based on defined dependencies.,\doccano-master\backend\api\migrations\0036_auto_20220204_0201.py,Class Migration: A Django migration that alters the database schema by removing designated fields from multiple project models while ensuring a clear distinction between database changes and state management.,0.9094
\doccano-master\backend\api\migrations\0033_auto_20220127_0654.py,Class Migration: A Django migration that manages the deletion of certain models and modification of database table names based on defined dependencies.,\doccano-master\backend\api\migrations\0037_auto_20220204_0201.py,Class Migration: A Django migration that handles dependencies and executes operations to delete and modify database models associated with different project types and tags.,0.9379
\doccano-master\backend\api\migrations\0033_auto_20220127_0654.py,Class Migration: A Django migration that manages the deletion of certain models and modification of database table names based on defined dependencies.,\doccano-master\backend\projects\migrations\0001_initial.py,"Class Migration: A Django migration that defines a new ""Member"" model, modifies database table names and app labels, and sets dependencies on other migrations and the user model.",0.9056
\doccano-master\backend\api\migrations\0034_auto_20220128_0246.py,Class Migration: A Django migration that updates the database schema by removing certain fields and models while altering unique constraints for the Example and ExampleState models.,\doccano-master\backend\api\migrations\0036_auto_20220204_0201.py,Class Migration: A Django migration that alters the database schema by removing designated fields from multiple project models while ensuring a clear distinction between database changes and state management.,0.9495
\doccano-master\backend\api\migrations\0034_auto_20220128_0246.py,Class Migration: A Django migration that updates the database schema by removing certain fields and models while altering unique constraints for the Example and ExampleState models.,\doccano-master\backend\api\migrations\0037_auto_20220204_0201.py,Class Migration: A Django migration that handles dependencies and executes operations to delete and modify database models associated with different project types and tags.,0.9167
\doccano-master\backend\api\migrations\0034_auto_20220128_0246.py,Class Migration: A Django migration that updates the database schema by removing certain fields and models while altering unique constraints for the Example and ExampleState models.,\doccano-master\backend\labels\migrations\0008_auto_20220222_0630.py,Class Migration: A Django migration class that facilitates the copying of relationships between old and new models while managing database schema changes and ensuring data integrity.,0.9202
\doccano-master\backend\api\migrations\0034_auto_20220128_0246.py,Class Migration: A Django migration that updates the database schema by removing certain fields and models while altering unique constraints for the Example and ExampleState models.,\doccano-master\backend\projects\migrations\0001_initial.py,"Class Migration: A Django migration that defines a new ""Member"" model, modifies database table names and app labels, and sets dependencies on other migrations and the user model.",0.9131
\doccano-master\backend\api\migrations\0036_auto_20220204_0201.py,Class Migration: A Django migration that alters the database schema by removing designated fields from multiple project models while ensuring a clear distinction between database changes and state management.,\doccano-master\backend\api\migrations\0037_auto_20220204_0201.py,Class Migration: A Django migration that handles dependencies and executes operations to delete and modify database models associated with different project types and tags.,0.9542
\doccano-master\backend\api\migrations\0036_auto_20220204_0201.py,Class Migration: A Django migration that alters the database schema by removing designated fields from multiple project models while ensuring a clear distinction between database changes and state management.,\doccano-master\backend\labels\migrations\0008_auto_20220222_0630.py,Class Migration: A Django migration class that facilitates the copying of relationships between old and new models while managing database schema changes and ensuring data integrity.,0.9034
\doccano-master\backend\api\migrations\0036_auto_20220204_0201.py,Class Migration: A Django migration that alters the database schema by removing designated fields from multiple project models while ensuring a clear distinction between database changes and state management.,\doccano-master\backend\projects\migrations\0001_initial.py,"Class Migration: A Django migration that defines a new ""Member"" model, modifies database table names and app labels, and sets dependencies on other migrations and the user model.",0.9267
\doccano-master\backend\api\migrations\0036_auto_20220204_0201.py,Class Migration: A Django migration that alters the database schema by removing designated fields from multiple project models while ensuring a clear distinction between database changes and state management.,\doccano-master\backend\projects\migrations\0002_auto_20220204_0201.py,"Class Migration: A Django migration that facilitates the creation of multiple project models, including Project and its specialized types, while handling database operations and dependencies.",0.9275
\doccano-master\backend\api\migrations\0037_auto_20220204_0201.py,Class Migration: A Django migration that handles dependencies and executes operations to delete and modify database models associated with different project types and tags.,\doccano-master\backend\labels\migrations\0008_auto_20220222_0630.py,Class Migration: A Django migration class that facilitates the copying of relationships between old and new models while managing database schema changes and ensuring data integrity.,0.9012
\doccano-master\backend\api\migrations\0037_auto_20220204_0201.py,Class Migration: A Django migration that handles dependencies and executes operations to delete and modify database models associated with different project types and tags.,\doccano-master\backend\projects\migrations\0001_initial.py,"Class Migration: A Django migration that defines a new ""Member"" model, modifies database table names and app labels, and sets dependencies on other migrations and the user model.",0.9253
\doccano-master\backend\api\migrations\0037_auto_20220204_0201.py,Class Migration: A Django migration that handles dependencies and executes operations to delete and modify database models associated with different project types and tags.,\doccano-master\backend\projects\migrations\0002_auto_20220204_0201.py,"Class Migration: A Django migration that facilitates the creation of multiple project models, including Project and its specialized types, while handling database operations and dependencies.",0.9370
\doccano-master\backend\auto_labeling\apps.py,"Class AutoLabelingConfig: A Django application configuration class that defines the default auto field type and names the application ""auto_labeling"".",\doccano-master\backend\label_types\apps.py,"Class LabelTypesConfig: A Django application configuration class that defines the default auto field type and names the application ""label_types"".",0.9080
\doccano-master\backend\data_export\admin.py,Class ExportedBoundingBox: A proxy model of BoundingBox that provides methods to convert bounding box data into dictionary and tuple formats for easier data manipulation.,\doccano-master\backend\data_import\admin.py,Class ExportedBoundingBox: A proxy model of BoundingBox that provides methods to convert bounding box annotations into dictionary and tuple formats.,0.9246
\doccano-master\backend\data_export\admin.py,Class ExportedBoundingBox: A proxy model of BoundingBox that provides methods to convert bounding box data into dictionary and tuple formats for easier data manipulation.,\doccano-master\backend\metrics\admin.py,Class ExportedBoundingBox: A proxy model of BoundingBox that provides methods to convert bounding box data into dictionary and tuple formats.,0.9927
\doccano-master\backend\data_export\admin.py,Class ExportedBoundingBox: A proxy model of BoundingBox that provides methods to convert bounding box data into dictionary and tuple formats for easier data manipulation.,\doccano-master\backend\metrics\models.py,Class ExportedBoundingBox: A subclass of BoundingBox that provides methods to convert bounding box attributes into dictionary and tuple formats while serving as a proxy model.,0.9244
\doccano-master\backend\data_export\admin.py,Class ExportedBoundingBox: A proxy model of BoundingBox that provides methods to convert bounding box data into dictionary and tuple formats for easier data manipulation.,\doccano-master\backend\social\admin.py,Class ExportedBoundingBox: A proxy model of BoundingBox that provides methods to convert bounding box attributes into dictionary and tuple formats.,0.9654
\doccano-master\backend\data_export\admin.py,Class ExportedBoundingBox: A proxy model of BoundingBox that provides methods to convert bounding box data into dictionary and tuple formats for easier data manipulation.,\doccano-master\backend\social\models.py,Class ExportedBoundingBox: A proxy model of BoundingBox that provides methods to convert bounding box data into dictionary and tuple formats.,0.9927
\doccano-master\backend\data_export\admin.py,Class ExportedBoundingBox: A proxy model of BoundingBox that provides methods to convert bounding box data into dictionary and tuple formats for easier data manipulation.,\doccano-master\backend\users\admin.py,Class ExportedBoundingBox: A proxy model of BoundingBox that provides methods to convert bounding box data into dictionary and tuple formats.,0.9927
\doccano-master\backend\data_export\admin.py,Class ExportedBoundingBox: A proxy model of BoundingBox that provides methods to convert bounding box data into dictionary and tuple formats for easier data manipulation.,\doccano-master\backend\users\models.py,Class ExportedBoundingBox: A proxy model of BoundingBox that provides methods to convert bounding box data into dictionary and tuple formats for easier manipulation and access.,0.9957
\doccano-master\backend\data_export\apps.py,"Class DataExportConfig: A Django application configuration class that defines the default auto field type and sets the application name to ""data_export"".",\doccano-master\backend\data_import\apps.py,"Class DataImportConfig: A Django application configuration class that defines the default auto field type and names the application ""data_import"".",0.9193
\doccano-master\backend\data_export\migrations\0001_initial.py,"Class Migration: A Django migration that establishes proxy models for several label-related entities, such as ExportedCategory, ExportedExample, ExportedRelation, ExportedSpan, and ExportedText, while maintaining the existing fields and constraints.",\doccano-master\backend\labels\migrations\0001_initial.py,"Class Migration: A Django migration that defines and creates several models such as Span, Category, AnnotationRelations, and TextLabel, including their fields, constraints, and dependencies on existing models.",0.9295
\doccano-master\backend\data_export\migrations\0002_exportedboundingbox.py,Class Migration: A Django migration that establishes a proxy model `ExportedBoundingBox` derived from the existing `BoundingBox` model without introducing any new fields or constraints.,\doccano-master\backend\labels\migrations\0015_create_boundingbox_table.py,"Class Migration: A Django migration that defines the BoundingBox model with specific fields, constraints, and relationships, ensuring that dimensions are non-negative.",0.9364
\doccano-master\backend\data_export\pipeline\catalog.py,"Class Format and its subclasses (CSV, FastText, JSON, JSONL) define various file formats with methods for dictionary representation, while the Options class manages and filters task-specific options, allowing registration of file formats and their examples.",\doccano-master\backend\data_import\pipeline\catalog.py,"Class Format and its subclasses define various file formats with attributes and methods for representation, validation, and management, including specific formats for CSV, JSON, text files, and more, while also providing functionality for options and configurations related to structured data.",0.9031
\doccano-master\backend\data_export\pipeline\labels.py,"Class Labels: An abstract base class for organizing and retrieving labeled data, with subclasses defining specific annotation types such as Categories, Spans, Relations, Texts, BoundingBoxes, and Segments, while optimizing performance through selective field loading and user filtering.",\doccano-master\backend\data_import\pipeline\labels.py,"Class Labels: An abstract base class for managing label annotations with methods for initialization, length calculation, validation, and bulk creation, along with subclasses Categories, Spans, Texts, and Relations that implement specific functionalities for single class classification, non-overlapping span management, and relation annotations.",0.9015
\doccano-master\backend\data_export\tests\test_catalog.py,Class TestOptions: A unit test case that ensures the Options class provides at least one option for each ProjectType task.,\doccano-master\backend\data_import\tests\test_catalog.py,Class TestOptions: A unit test that ensures every task in the ProjectType enumeration has at least one corresponding option in the Options filter.,0.9394
\doccano-master\backend\data_import\admin.py,Class ExportedBoundingBox: A proxy model of BoundingBox that provides methods to convert bounding box annotations into dictionary and tuple formats.,\doccano-master\backend\metrics\admin.py,Class ExportedBoundingBox: A proxy model of BoundingBox that provides methods to convert bounding box data into dictionary and tuple formats.,0.9362
\doccano-master\backend\data_import\admin.py,Class ExportedBoundingBox: A proxy model of BoundingBox that provides methods to convert bounding box annotations into dictionary and tuple formats.,\doccano-master\backend\metrics\models.py,Class ExportedBoundingBox: A subclass of BoundingBox that provides methods to convert bounding box attributes into dictionary and tuple formats while serving as a proxy model.,0.9101
\doccano-master\backend\data_import\admin.py,Class ExportedBoundingBox: A proxy model of BoundingBox that provides methods to convert bounding box annotations into dictionary and tuple formats.,\doccano-master\backend\social\admin.py,Class ExportedBoundingBox: A proxy model of BoundingBox that provides methods to convert bounding box attributes into dictionary and tuple formats.,0.9496
